x,hump_amp,u_inflow,target_zeta,target_u,target_h,froude
1075.0,0.0,0.5,0.013349943482805547,0.4978084480362191,30.013349943482805,0.029011522635994748
1100.0,0.0,0.5,0.013148582368178377,0.49780389741918,30.013148582368178,0.02901135475242546
1125.0,0.0,0.5,0.013098352634028915,0.4977204265527627,30.013098352634028,0.02900651445292316
1150.0,0.0,0.5,0.012902382137766483,0.49771659907662213,30.012902382137767,0.029006386091213174
1175.0,0.0,0.5,0.012854577530697978,0.4976358316892904,30.0128545775307,0.029001702152062703
1200.0,0.0,0.5,0.012662342991699722,0.4976336794179441,30.0126623429917,0.029001669598973382
1225.0,0.0,0.5,0.012615122415513212,0.4975559258976423,30.012615122415514,0.028997161001052017
1250.0,0.0,0.5,0.012424784622875626,0.4975555175531688,30.012424784622876,0.028997229152353657
1275.0,0.0,0.5,0.01237634307171607,0.4974802128148273,30.012376343071715,0.02899286383655209
1300.0,0.0,0.5,0.012186837174741063,0.4974802655075447,30.012186837174742,0.028992958442112686
1325.0,0.0,0.5,0.012135919106796175,0.49740597797660485,30.012135919106797,0.02898865358418706
1350.0,0.0,0.5,0.011946807318700944,0.49740428330582764,30.0119468073187,0.028988646150785193
1375.0,0.0,0.5,0.0118925844554617,0.4973293202446293,30.011892584455463,0.028984303498071164
1400.0,0.0,0.5,0.01170341700382638,0.4973239626257235,30.011703417003826,0.028984082601256185
1425.0,0.0,0.5,0.011645193629781156,0.49724726404938496,30.011645193629782,0.02897964071232899
1450.0,0.0,0.5,0.011455321982517967,0.49723758376772464,30.011455321982517,0.02897916821408256
1475.0,0.0,0.5,0.011392389344884044,0.49715923214163854,30.011392389344884,0.028974632235063403
1500.0,0.0,0.5,0.011201225402267869,0.49714588603580084,30.011201225402267,0.028973946696858842
1525.0,0.0,0.5,0.01113301233363184,0.4970669091607281,30.01113301233363,0.028969376801951413
1550.0,0.0,0.5,0.01094039051300887,0.4970513167746678,30.01094039051301,0.028968561033003264
1575.0,0.0,0.5,0.010867168448476476,0.49697298515350974,30.010867168448478,0.028964031135368568
1600.0,0.0,0.5,0.010673866729344216,0.49695664992200356,30.010673866729345,0.028963172380309665
1625.0,0.0,0.5,0.010597603783598867,0.49687983342603076,30.010597603783598,0.028958732226538785
1650.0,0.0,0.5,0.010405742394573739,0.49686382834285964,30.010405742394575,0.028957891997558098
1675.0,0.0,0.5,0.010329881477536818,0.4967889286827766,30.01032988147754,0.028953563339386316
1700.0,0.0,0.5,0.010142322755412119,0.4967737733316623,30.010142322755414,0.028952770538761524
1725.0,0.0,0.5,0.010070161224025357,0.4967010494045083,30.010070161224025,0.028948566876370364
1750.0,0.0,0.5,0.009888899448261414,0.49668699330349464,30.00988889944826,0.02894783508637631
1775.0,0.0,0.5,0.009821877871259491,0.49661673173365617,30.00982187787126,0.028943772432669233
1800.0,0.0,0.5,0.009646884898589884,0.49660407171305704,30.00964688489859,0.028943118969004162
1825.0,0.0,0.5,0.009584197422759047,0.4965365073143269,30.009584197422758,0.028939211400944055
1850.0,0.0,0.5,0.00941382068726246,0.4965255591899285,30.00941382068726,0.028938655469232626
1875.0,0.0,0.5,0.009353323245184328,0.49646073113060857,30.009353323245183,0.028934906305985195
1900.0,0.0,0.5,0.009185552621875108,0.49645143614507703,30.009185552621876,0.028934445452960204
1925.0,0.0,0.5,0.009124918855786495,0.4963889345219722,30.009124918855786,0.028930831927757597
1950.0,0.0,0.5,0.008958244431983628,0.4963803931425215,30.008958244431984,0.028930414455732422
1975.0,0.0,0.5,0.008895694801887946,0.4963190529011642,30.00889569480189,0.02892686952486511
2000.0,0.0,0.5,0.008729119963692454,0.49630949156235,30.008729119963693,0.02892639254628764
2025.0,0.0,0.5,0.00866354731529526,0.49624757439996037,30.008663547315294,0.028922815429918636
2050.0,0.0,0.5,0.008496092880157539,0.49623505543117696,30.008496092880158,0.028922166482298693
2075.0,0.0,0.5,0.008426563135137392,0.4961711282168127,30.00842656313514,0.02891847410184328
2100.0,0.0,0.5,0.008256950369824916,0.49615449079492535,30.008256950369827,0.028917586142239042
2125.0,0.0,0.5,0.00818217373291241,0.4960881627683393,30.008182173732912,0.02891375634192807
2150.0,0.0,0.5,0.00800907000644616,0.49606734613922976,30.008009070006445,0.028912626467944406
2175.0,0.0,0.5,0.007927608895279421,0.495999051992987,30.00792760889528,0.028908685272773554
2200.0,0.0,0.5,0.007750123847946395,0.49597466867149886,30.007750123847945,0.02890734960924175
2225.0,0.0,0.5,0.00766125259294239,0.49590490752155486,30.007661252592943,0.02890332645594348
2250.0,0.0,0.5,0.007479436131180989,0.4958776076626528,30.00747943613118,0.028901822868926914
2275.0,0.0,0.5,0.0073839392861021315,0.4958065933365677,30.0073839392861,0.02889772983932141
2300.0,0.0,0.5,0.007199192856038099,0.4957767999851726,30.00719919285604,0.02889608230769209
2325.0,0.0,0.5,0.007099460904609523,0.49570474884364546,30.00709946090461,0.028891930858588488
2350.0,0.0,0.5,0.006914319639058481,0.4956728951155562,30.00691431963906,0.028890163403281124
2375.0,0.0,0.5,0.006813435488282438,0.4956004473416706,30.006813435488283,0.02888598936179384
2400.0,0.0,0.5,0.006630353677861461,0.49556737216784386,30.00663035367786,0.028884149696969612
2425.0,0.0,0.5,0.006530685509805106,0.49549569338792476,30.006530685509805,0.028880019861583478
2450.0,0.0,0.5,0.006350885162357628,0.4954627728500368,30.00635088516236,0.028878187604251242
